"[0, 0, 4, 3, 6, 14, 8, 6, 2, 0, 0, 0, 7, 6, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 8, 4, 0, 0, 0, 0, 0, 0, 9, 2, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 9, 7, 1, 5, 3, 0, 0, 0, 1, 2, 1, 4, 5, 8, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 3, 6, 15, 8, 8, 2, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 8, 4, 0, 0, 0, 0, 0, 0, 9, 2, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 9, 7, 1, 5, 3, 0, 0, 0, 1, 2, 1, 4, 7, 8, 0, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 3, 6, 15, 8, 8, 2, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 4, 0, 0, 0, 0, 0, 0, 9, 2, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 5, 3, 0, 0, 0, 1, 2, 1, 4, 7, 8, 1, 0, 0, 0, 0, 0, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 3, 6, 15, 8, 8, 2, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 4, 0, 0, 0, 0, 0, 0, 9, 2, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 8, 8, 1, 0, 0, 0, 0, 0, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 3, 6, 15, 8, 8, 2, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 5, 0, 0, 0, 0, 0, 0, 9, 2, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 9, 8, 1, 0, 0, 0, 0, 0, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 4, 6, 15, 8, 8, 2, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 5, 0, 0, 0, 0, 0, 0, 9, 2, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 9, 9, 1, 0, 0, 0, 0, 0, 3, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 4, 6, 15, 8, 8, 2, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 5, 0, 0, 0, 0, 0, 0, 9, 2, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 9, 9, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 4, 6, 15, 8, 8, 3, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 5, 0, 0, 0, 0, 0, 0, 9, 3, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 10, 9, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 4, 6, 15, 8, 8, 3, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 5, 0, 0, 0, 0, 0, 0, 9, 3, 6, 0, 0, 1, 3, 0, 0, 0, 10, 9, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 11, 9, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 4, 6, 15, 8, 8, 3, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 5, 0, 0, 0, 0, 0, 0, 9, 3, 6, 0, 0, 2, 3, 0, 0, 0, 10, 10, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 11, 9, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 4, 6, 15, 8, 8, 3, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 24, 9, 5, 0, 0, 0, 0, 0, 0, 9, 3, 6, 0, 0, 2, 3, 0, 0, 0, 10, 10, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 11, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 15, 8, 8, 3, 0, 0, 0, 7, 7, 13, 12, 7, 3, 0, 0, 0, 0, 7, 11, 25, 9, 5, 0, 0, 0, 0, 0, 0, 9, 3, 6, 0, 0, 2, 4, 0, 0, 0, 10, 10, 0, 1, 0, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 11, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",65
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 9, 13, 12, 8, 3, 0, 0, 0, 0, 7, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 9, 3, 6, 0, 0, 2, 4, 0, 0, 0, 10, 10, 0, 1, 1, 2, 0, 0, 0, 6, 10, 7, 1, 6, 3, 0, 0, 0, 1, 2, 2, 4, 13, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 9, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 9, 3, 6, 0, 0, 2, 4, 0, 0, 0, 10, 10, 0, 1, 1, 2, 0, 0, 0, 6, 11, 7, 1, 6, 3, 0, 0, 0, 1, 3, 2, 4, 13, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 10, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 9, 3, 6, 0, 1, 2, 4, 0, 0, 0, 10, 10, 0, 1, 1, 2, 0, 0, 0, 6, 11, 7, 1, 6, 3, 0, 0, 0, 1, 3, 2, 4, 13, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 10, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 10, 3, 6, 0, 1, 2, 4, 0, 0, 0, 10, 10, 0, 1, 1, 2, 0, 0, 0, 6, 11, 7, 1, 6, 3, 0, 0, 0, 1, 3, 2, 4, 13, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 10, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 10, 3, 6, 0, 1, 2, 4, 0, 0, 0, 11, 10, 0, 1, 1, 2, 0, 0, 0, 6, 11, 7, 1, 6, 3, 0, 0, 0, 1, 3, 2, 4, 13, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 10, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 11, 3, 6, 0, 1, 2, 4, 0, 0, 0, 11, 10, 0, 1, 1, 2, 0, 0, 0, 6, 11, 7, 1, 6, 3, 0, 0, 0, 1, 3, 2, 4, 13, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 10, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 11, 3, 6, 0, 1, 2, 4, 0, 0, 0, 11, 11, 0, 1, 1, 2, 0, 0, 0, 6, 11, 7, 1, 6, 3, 0, 0, 0, 1, 3, 2, 4, 13, 10, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 10, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 11, 4, 6, 0, 1, 2, 4, 0, 0, 0, 11, 11, 0, 1, 1, 2, 0, 0, 0, 6, 12, 7, 1, 6, 3, 0, 0, 0, 2, 3, 2, 4, 13, 11, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 10, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 11, 4, 6, 0, 1, 2, 4, 0, 0, 0, 11, 12, 0, 1, 1, 2, 0, 0, 0, 6, 13, 8, 1, 6, 3, 0, 0, 0, 2, 3, 2, 4, 13, 11, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 11, 13, 12, 8, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 12, 4, 6, 0, 1, 2, 4, 0, 0, 0, 11, 12, 0, 1, 1, 2, 0, 0, 0, 6, 13, 8, 1, 6, 3, 0, 0, 0, 2, 3, 2, 4, 13, 11, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 4, 5, 6, 17, 8, 8, 3, 0, 0, 0, 7, 11, 13, 12, 10, 3, 0, 0, 0, 0, 8, 12, 26, 9, 5, 0, 0, 0, 0, 0, 0, 12, 4, 6, 0, 1, 2, 4, 0, 0, 0, 12, 12, 0, 1, 1, 2, 0, 0, 0, 6, 14, 8, 1, 6, 3, 0, 0, 0, 2, 3, 2, 4, 13, 12, 1, 0, 0, 0, 0, 0, 3, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12
"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",23
"[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 5, 4, 2, 3, 0, 1, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",34
"[0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 5, 4, 2, 3, 0, 1, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",34
"[0, 0, 2, 0, 2, 2, 2, 3, 0, 0, 0, 0, 5, 4, 3, 4, 1, 1, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",34
"[0, 0, 2, 0, 2, 2, 2, 3, 0, 0, 0, 0, 5, 4, 3, 5, 1, 1, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",34
"[0, 0, 3, 0, 3, 3, 2, 4, 0, 0, 0, 0, 5, 4, 3, 5, 1, 1, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",34
"[0, 0, 3, 0, 4, 3, 3, 4, 0, 0, 0, 0, 5, 4, 3, 6, 2, 1, 0, 0, 0, 0, 2, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",22
"[0, 0, 3, 0, 4, 3, 3, 4, 0, 0, 0, 0, 5, 4, 3, 6, 2, 1, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",22
"[0, 0, 3, 0, 6, 3, 3, 4, 0, 0, 0, 0, 5, 4, 3, 6, 3, 1, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",22
"[0, 0, 3, 0, 6, 3, 3, 4, 0, 0, 0, 0, 5, 4, 3, 6, 3, 1, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",22
"[0, 1, 3, 0, 7, 4, 6, 5, 0, 0, 0, 0, 5, 5, 6, 6, 3, 2, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12
"[0, 1, 3, 1, 8, 4, 6, 5, 0, 0, 0, 0, 5, 5, 6, 6, 3, 2, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",22
"[0, 2, 3, 1, 8, 4, 6, 6, 0, 0, 0, 0, 5, 5, 6, 6, 3, 2, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12
"[0, 2, 5, 1, 9, 4, 6, 6, 1, 0, 0, 0, 5, 5, 6, 6, 3, 2, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12
"[0, 2, 5, 1, 9, 4, 6, 6, 1, 0, 0, 0, 5, 6, 6, 6, 3, 2, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",43
"[0, 2, 5, 1, 9, 4, 7, 6, 1, 0, 0, 0, 5, 6, 6, 6, 3, 2, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12
"[0, 2, 5, 2, 9, 4, 7, 6, 1, 0, 0, 0, 5, 6, 6, 6, 3, 2, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12
"[0, 3, 6, 2, 10, 4, 9, 7, 1, 0, 0, 0, 5, 6, 6, 7, 4, 2, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",43
"[0, 3, 6, 2, 10, 4, 9, 7, 1, 0, 0, 0, 5, 6, 6, 8, 4, 2, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",43
"[0, 3, 6, 2, 11, 4, 9, 8, 1, 0, 0, 0, 5, 6, 6, 8, 4, 2, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12
"[0, 3, 6, 2, 11, 4, 9, 8, 1, 0, 0, 0, 5, 6, 6, 8, 4, 2, 0, 0, 0, 0, 4, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",12
"[1, 3, 6, 2, 11, 4, 10, 8, 1, 0, 0, 0, 5, 7, 7, 8, 4, 2, 0, 0, 0, 0, 4, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",33
